month,NA,SA,SO,PO,IO
2009-04-01,12.057641601562523,16.967919921875023,-0.7477172851562273,19.611840820312523,17.932580566406273
2009-05-01,12.870355224609398,15.974237060546898,-1.0947021484374773,18.810784912109398,17.221002197265648
2009-06-01,14.288110351562523,14.867059326171898,-1.3088745117187273,17.988336181640648,16.457421875000023
2009-07-01,15.750970458984398,13.974938964843773,-1.4067443847656023,17.281213378906273,15.684716796875023
2009-08-01,16.458673095703148,13.330590820312523,-1.4332946777343523,16.847985839843773,15.305322265625023
2009-09-01,16.051995849609398,13.248132324218773,-1.4175781249999773,16.758081054687523,15.286004638671898
2009-10-01,15.148522949218773,13.672967529296898,-1.3745178222656023,17.091882324218773,15.655145263671898
2009-11-01,14.019647216796898,14.454858398437523,-1.1996826171874773,17.875695800781273,16.357904052734398
2009-12-01,13.064355468750023,15.740899658203148,-0.8113769531249773,19.005914306640648,17.236718750000023
2010-01-01,12.321923828125023,16.920343017578148,-0.23215332031247726,19.959985351562523,17.997064208984398
2010-02-01,12.011315917968773,17.547784423828148,0.08046875000002274,20.385034179687523,18.678338623046898
2010-03-01,12.039392089843773,17.505639648437523,-0.08414306640622726,20.327508544921898,18.708367919921898
2010-04-01,12.458337402343773,16.857232666015648,-0.5626586914062273,19.769342041015648,18.213952636718773
2010-05-01,13.237298583984398,15.847741699218773,-1.0412353515624773,18.828881835937523,17.355676269531273
2010-06-01,14.488336181640648,14.741693115234398,-1.3075927734374773,17.961511230468773,16.443811035156273
2010-07-01,15.978417968750023,13.791284179687523,-1.3998779296874773,17.162438964843773,15.746240234375023
2010-08-01,16.831048583984398,13.251519775390648,-1.4199584960937273,16.687982177734398,15.375543212890648
2010-09-01,16.426324462890648,13.137139892578148,-1.3982299804687273,16.604516601562523,15.384301757812523
2010-10-01,15.375421142578148,13.645013427734398,-1.3531555175781023,16.862451171875023,15.756860351562523
2010-11-01,14.189874267578148,14.564294433593773,-1.1814636230468523,17.514062500000023,16.426934814453148
2010-12-01,13.110681152343773,15.775994873046898,-0.8471435546874773,18.545861816406273,17.300103759765648
2011-01-01,12.415032958984398,16.903283691406273,-0.33811035156247726,19.516656494140648,18.062188720703148
2011-02-01,11.933404541015648,17.789056396484398,-0.09543457031247726,20.031091308593773,18.508843994140648
2011-03-01,11.839898681640648,17.719140625000023,-0.28461303710935226,19.958947753906273,18.594110107421898
2011-04-01,12.163507080078148,16.958184814453148,-0.6476501464843523,19.444146728515648,18.145898437500023
2011-05-01,13.019616699218773,15.894433593750023,-1.1033386230468523,18.667626953125023,17.364923095703148
2011-06-01,14.261529541015648,14.791650390625023,-1.3375610351562273,17.858056640625023,16.520227050781273
2011-07-01,15.581903076171898,13.912774658203148,-1.4030822753906023,17.167352294921898,15.785119628906273
2011-08-01,16.460198974609398,13.282891845703148,-1.4439147949218523,16.640313720703148,15.424340820312523
2011-09-01,16.247583007812523,13.153375244140648,-1.4138854980468523,16.570581054687523,15.428826904296898
2011-10-01,15.222344970703148,13.449517822265648,-1.3633178710937273,16.896661376953148,15.755944824218773
2011-11-01,14.030023193359398,14.162164306640648,-1.2043823242187273,17.506799316406273,16.615533447265648
2011-12-01,13.011773681640648,15.302789306640648,-0.8483947753906023,18.481866455078148,17.460687255859398
2012-01-01,12.264642333984398,16.462213134765648,-0.39337768554685226,19.479669189453148,18.190576171875023
2012-02-01,11.870843505859398,17.295495605468773,-0.11701049804685226,20.225671386718773,18.626458740234398
2012-03-01,11.856439208984398,17.321191406250023,-0.31058349609372726,20.123681640625023,18.507653808593773
2012-04-01,12.167565917968773,16.603997802734398,-0.7514404296874773,19.583917236328148,18.103295898437523
2012-05-01,12.976464843750023,15.600671386718773,-1.1308654785156023,18.808831787109398,17.306634521484398
2012-06-01,14.426507568359398,14.584893798828148,-1.3241333007812273,18.010247802734398,16.392114257812523
2012-07-01,15.867425537109398,13.764489746093773,-1.4265197753906023,17.298944091796898,15.752648925781273
2012-08-01,16.762841796875023,13.158258056640648,-1.4350952148437273,16.895501708984398,15.425897216796898
2012-09-01,16.403070068359398,13.173944091796898,-1.4057678222656023,16.792321777343773,15.398980712890648
2012-10-01,15.346215820312523,13.535516357421898,-1.3492492675781023,17.124047851562523,15.776147460937523
2012-11-01,14.173303222656273,14.278588867187523,-1.2214111328124773,17.835961914062523,16.379174804687523
2012-12-01,13.085778808593773,15.368218994140648,-0.8224548339843523,18.748376464843773,17.332696533203148
2013-01-01,12.363000488281273,16.465264892578148,-0.28104248046872726,19.788171386718773,18.097222900390648
2013-02-01,11.949914550781273,17.209100341796898,0.03658447265627274,20.373071289062523,18.598870849609398
